8534.487	27417.04
8551.047	27502.69
8567.607	26901.63
8584.166	25717.27
8600.726	24736.46
8617.285	24034.31
8633.845	23550.95
8650.405	23183.49
8666.964	22916.19
8683.524	22923.46
8700.083	23326.64
8716.643	24069.74
8733.203	24920.41
8749.762	25401.63
8766.322	25479.36
8782.881	25165.76
8799.441	24569.5
8816		23821.88
8832.559	23385.02
